"Name"	"dX"	"Nv"	"dR"	"Tc"
"5660"	"[La1.5Ba1Ca0.5]Cu3O7.126"	-2.04784397379247	6.34283102239829	1.43989029407283	67
"5661"	"[La1.5Ba1Ca0.5]Cu3O7.195"	-2.03713527851459	6.34103827207275	1.43236074270557	74
"5662"	"[Bi2Sr2Ca0.5Pr0.5]Cu2O8"	-1.90866666666667	5.76666666666667	1.78632	25.9
"5663"	"[La1.94Sr0.06]Cu1O4"	-1.84474285714286	5.84857142857143	1.64825714285714	8.205
"5664"	"[La1.85Sr0.15]Cu1O3.993"	-1.84942084942085	5.83554983554984	1.65158015158015	20
"5665"	"[La1.85Sr0.15]Cu1O3.987"	-1.85100901674538	5.83540861600114	1.65299842564763	12
"5666"	"[B0.6C0.4Sr0.5Ba1.5Ca2]Cu3O9"	-2.05115294117647	5.78823529411765	1.63487058823529	119
"5667"	"[Bi2Sr2Ca0.45Y0.55]Cu2O8"	-1.89530666666667	5.77	1.72448	9.91
"5668"	"[Bi2Sr2Ca0.62Y0.38]Cu2O8"	-1.89857066666667	5.75866666666667	1.725296	72.4
"5669"	"[Bi2Sr2Ca0.68Y0.32]Cu2O8"	-1.89972266666667	5.75466666666667	1.725584	81.9
"5670"	"[Bi2Sr2Ca0.85Y0.15]Cu2O8"	-1.90298666666667	5.74333333333333	1.7264	84
"5671"	"[Bi2Sr2Ca0.5Y0.5][Cu1.98Zn0.02]O8"	-1.89434666666667	5.768	1.72386666666667	16.4
"5672"	"[Bi2Sr2Ca0.55Y0.45][Cu1.98Zn0.02]O8"	-1.89530666666667	5.76466666666667	1.72410666666667	34.5
"5673"	"[Bi2Sr2Ca0.6Y0.4][Cu1.98Zn0.02]O8"	-1.89626666666667	5.76133333333333	1.72434666666667	53
"5674"	"[Bi2Sr2Ca0.62Y0.38][Cu1.98Zn0.02]O8"	-1.89665066666667	5.76	1.72444266666667	58.2
"5675"	"[Bi2Sr2Ca0.65Y0.35][Cu1.98Zn0.02]O8"	-1.89722666666667	5.758	1.72458666666667	65.5
"5676"	"[Bi2Sr2Ca0.67Y0.33][Cu1.98Zn0.02]O8"	-1.89761066666667	5.75666666666667	1.72468266666667	71.1
"5677"	"[Bi2Sr2Ca0.7Y0.3][Cu1.98Zn0.02]O8"	-1.89818666666667	5.75466666666667	1.72482666666667	74.6
"5678"	"[Bi2Sr2Ca0.75Y0.25][Cu1.98Zn0.02]O8"	-1.89914666666667	5.75133333333333	1.72506666666667	78.5
"5679"	"[Bi2Sr2Ca0.8Y0.2][Cu1.98Zn0.02]O8"	-1.90010666666667	5.748	1.72530666666667	77.6
"5680"	"[Bi2Sr2Ca0.85Y0.15][Cu1.98Zn0.02]O8"	-1.90106666666667	5.74466666666667	1.72554666666667	77.2
"5681"	"[Bi2Sr2Ca0.55Y0.45][Cu1.96Zn0.04]O8"	-1.89338666666667	5.766	1.72325333333333	19
"5682"	"[Bi2Sr2Ca0.6Y0.4][Cu1.96Zn0.04]O8"	-1.89434666666667	5.76266666666667	1.72349333333333	33.6
"5683"	"[Bi2Sr2Ca0.65Y0.35][Cu1.96Zn0.04]O8"	-1.89530666666667	5.75933333333333	1.72373333333333	47.8
"5684"	"[Bi2Sr2Ca0.66Y0.34][Cu1.96Zn0.04]O8"	-1.89549866666667	5.75866666666667	1.72378133333333	51.3
"5685"	"[Bi2Sr2Ca0.67Y0.33][Cu1.96Zn0.04]O8"	-1.89569066666667	5.758	1.72382933333333	51.7
"5686"	"[Bi2Sr2Ca0.69Y0.31][Cu1.96Zn0.04]O8"	-1.89607466666667	5.75666666666667	1.72392533333333	52.6
"5687"	"[Bi2Sr2Ca0.7Y0.3][Cu1.96Zn0.04]O8"	-1.89626666666667	5.756	1.72397333333333	54.3
"5688"	"[Bi2Sr2Ca0.72Y0.28][Cu1.96Zn0.04]O8"	-1.89665066666667	5.75466666666667	1.72406933333333	70.3
"5689"	"[Bi2Sr2Ca0.75Y0.25][Cu1.96Zn0.04]O8"	-1.89722666666667	5.75266666666667	1.72421333333333	75.4
"5690"	"[Bi2Sr2Ca0.8Y0.2][Cu1.96Zn0.04]O8"	-1.89818666666667	5.74933333333333	1.72445333333333	75
"5691"	"[Bi2Sr2Ca0.85Y0.15][Cu1.96Zn0.04]O8"	-1.89914666666667	5.746	1.72469333333333	71.6
"5692"	"[Bi2Sr2Ca0.55Y0.45][Cu1.95Zn0.05]O8"	-1.89242666666667	5.76666666666667	1.72282666666667	19
"5693"	"[Bi2Sr2Ca0.6Y0.4][Cu1.95Zn0.05]O8"	-1.89338666666667	5.76333333333333	1.72306666666667	29.3
"5694"	"[Bi2Sr2Ca0.65Y0.35][Cu1.95Zn0.05]O8"	-1.89434666666667	5.76	1.72330666666667	42.7
"5695"	"[Bi2Sr2Ca0.66Y0.34][Cu1.95Zn0.05]O8"	-1.89453866666667	5.75933333333333	1.72335466666667	43.1
"5696"	"[Bi2Sr2Ca0.67Y0.33][Cu1.95Zn0.05]O8"	-1.89473066666667	5.75866666666667	1.72340266666667	37.5
"5697"	"[Bi2Sr2Ca0.69Y0.31][Cu1.95Zn0.05]O8"	-1.89511466666667	5.75733333333334	1.72349866666667	32.8
"5698"	"[Bi2Sr2Ca0.7Y0.3][Cu1.95Zn0.05]O8"	-1.89530666666667	5.75666666666667	1.72354666666667	48.7
"5699"	"[Bi2Sr2Ca0.73Y0.27][Cu1.95Zn0.05]O8"	-1.89588266666667	5.75466666666667	1.72369066666667	45.7
"5700"	"[Bi2Sr2Ca0.75Y0.25][Cu1.95Zn0.05]O8"	-1.89626666666667	5.75333333333333	1.72378666666667	49.1
"5701"	"[Bi2Sr2Ca0.8Y0.2][Cu1.95Zn0.05]O8"	-1.89722666666667	5.75	1.72402666666667	75
"5702"	"[Bi2Sr2Ca0.85Y0.15][Cu1.95Zn0.05]O8"	-1.89818666666667	5.74666666666667	1.72426666666667	65.1
"5703"	"[Bi2Sr2Ca0.55Y0.45][Cu1.94Zn0.06]O8"	-1.89146666666667	5.76733333333333	1.7224	11.6
"5704"	"[Bi2Sr2Ca0.6Y0.4][Cu1.94Zn0.06]O8"	-1.89242666666667	5.764	1.72264	26.3
"5705"	"[Bi2Sr2Ca0.62Y0.38][Cu1.94Zn0.06]O8"	-1.89281066666667	5.76266666666667	1.722736	41.8
"5706"	"[Bi2Sr2Ca0.65Y0.35][Cu1.94Zn0.06]O8"	-1.89338666666667	5.76066666666667	1.72288	31
"5707"	"[Bi2Sr2Ca0.66Y0.34][Cu1.94Zn0.06]O8"	-1.89357866666667	5.76	1.722928	18.1
"5708"	"[Bi2Sr2Ca0.68Y0.32][Cu1.94Zn0.06]O8"	-1.89396266666667	5.75866666666667	1.723024	29.3
"5709"	"[Bi2Sr2Ca0.7Y0.3][Cu1.94Zn0.06]O8"	-1.89434666666667	5.75733333333333	1.72312	29.3
"5710"	"[Bi2Sr2Ca0.73Y0.27][Cu1.94Zn0.06]O8"	-1.89492266666667	5.75533333333333	1.723264	40.1
"5711"	"[Bi2Sr2Ca0.75Y0.25][Cu1.94Zn0.06]O8"	-1.89530666666667	5.754	1.72336	36.6
"5712"	"[Bi2Sr2Ca0.8Y0.2][Cu1.94Zn0.06]O8"	-1.89626666666667	5.75066666666667	1.7236	70.2
"5713"	"[Bi2Sr2Ca0.85Y0.15][Cu1.94Zn0.06]O8"	-1.89722666666667	5.74733333333333	1.72384	59.5
"5714"	"[La1.86Sr0.14]Cu1O4"	-1.84725714285714	5.83714285714286	1.64974285714286	37.475
"5715"	"[Pr1Ba2]Cu3O6.6"	-2.13333333333333	6.31746031746032	1.5	60
"5716"	"[Pr1Ba2]Cu3O6.8"	-2.1	6.3125	1.4765625	81
"5717"	"La2Cu1O4.012"	-1.83970336565887	5.85738733599544	1.64432401597262	32
"5718"	"La2Cu1O4.022"	-1.83708345200797	5.8575904300769	1.64198234121333	42
"5719"	"[La1.835Sr0.165][Cu0.995Ni0.005]O4"	-1.8461	5.83285714285714	1.65060714285714	33
"5720"	"[La1.825Sr0.175][Cu0.985Ni0.015]O4"	-1.84252857142857	5.83	1.65159285714286	25
"5721"	"[La1.78Sr0.22][Cu0.92Ni0.08]O4"	-1.81868571428571	5.81428571428571	1.65762857142857	21
"5722"	"[La1.775Sr0.225][Cu0.995Ni0.005]O4"	-1.84798571428571	5.82428571428571	1.65172142857143	21
"5723"	"[La1.77Sr0.23][Cu0.99Ni0.01]O4"	-1.8462	5.82285714285714	1.65221428571429	18
"5724"	"[La1.78Sr0.22][Cu0.9975Zn0.0025]O4"	-1.84925714285714	5.82607142857143	1.651	19.25
"5725"	"[La1.78Sr0.22][Cu0.995Zn0.005]O4"	-1.84874285714286	5.82642857142857	1.65077142857143	16.2933333333333
"5726"	"[La1.78Sr0.22][Cu0.993Zn0.007]O4"	-1.84833142857143	5.82671428571429	1.65058857142857	18
"5727"	"[La1.78Sr0.22][Cu0.985Zn0.015]O4"	-1.84668571428571	5.82785714285714	1.64985714285714	10
"5729"	"[Y1Ba2][Cu3.925Zn0.075]O8"	-2.00176666666667	6.605	2.436	25
"5731"	"[Ba2Ca2.85Mg0.15]Cu5O12"	-2.03636363636364	6.22727272727273	1.43181818181818	116.6
"5732"	"[Ba2Ca2.7Mg0.3]Cu5O12"	-2.03636363636364	6.22727272727273	1.43181818181818	116.4
"5733"	"[Ba2Ca2.4Mg0.6]Cu5O12"	-2.03636363636364	6.22727272727273	1.43181818181818	116.8
"5734"	"[Ba2Ca2.01Mg0.99]Cu5O12"	-2.03636363636364	6.22727272727273	1.43181818181818	116.6
"5735"	"[Ba2Ca3]Cu5O12"	-2.03636363636364	6.22727272727273	1.43181818181818	117
"5736"	"[Y1Sr2]Cu3O7.5"	-1.99111111111111	6.2962962962963	1.4	62.5
"5737"	"[Bi3Pb1Sr3Ca3][Cu3.98Fe0.02]O15"	-1.97740689655172	5.68758620689655	1.7820275862069	69
"5738"	"[Bi3Pb1Sr3Ca3][Cu3.96Fe0.04]O15"	-1.97577931034483	5.68551724137931	1.78222068965517	46.5
"5739"	"[Bi3Pb1Sr3Ca3][Cu3.95Fe0.05]O15"	-1.97496551724138	5.68448275862069	1.78231724137931	37.5
"5740"	"[Bi2Sr2Ca0.57Y0.43]Cu2O8"	-1.89761066666667	5.762	1.725056	85.4
"5741"	"[La0.5Lu0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	87
"5742"	"[La0.5Yb0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	81
"5743"	"[La0.5Tm0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	84
"5744"	"[La0.5Er0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	87
"5745"	"[La0.5Ho0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	87
"5746"	"[La0.5Y0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	84
"5747"	"[La0.5Dy0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	90
"5748"	"[La0.5Gd0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	88
"5749"	"[La0.5Eu0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	88
"5750"	"[La0.5Sm0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	90
"5751"	"[La0.5Nd0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	90
"5752"	"[Y1Ba1.5Sr0.5]Cu3O6.96"	-2.07407407407407	6.30864197530864	1.45833333333333	89
"5753"	"[Y1Ba1Sr1]Cu3O6.96"	-2.07407407407407	6.30864197530864	1.45833333333333	83.5
"5754"	"[Y1Ba1Sr1]Cu3O6.685"	-2.11903823413481	6.31533307055578	1.48994875837603	34
"5755"	"[Y1Ba0.75Sr1.25]Cu3O6.91"	-2.08210689388071	6.30983733539892	1.46398140975988	80
"5756"	"[Y1Ba0.75Sr1.25]Cu3O6.94"	-2.07727975270479	6.30911901081917	1.46058732612056	74
"5757"	"[Y1Ba0.5Sr1.5]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	77.6666666666667
"5758"	"[La1.865Sr0.135]Cu1O4"	-1.8471	5.83785714285714	1.64965	33
"5759"	"[Bi2Sr1.5La0.5]Cu1O6"	-1.71863636363636	5.59090909090909	1.73031818181818	22
"5760"	"[Bi2Sr1.4La0.6]Cu1O6"	-1.71563636363636	5.6	1.72854545454545	11
"5761"	"[Bi2Sr1.3La0.7]Cu1O6"	-1.71263636363636	5.60909090909091	1.72677272727273	15
"5762"	"[La1.79Sr0.21]Cu1O4"	-1.84945714285714	5.82714285714286	1.65104285714286	30
"5763"	"[La1.82Sr0.18][Cu0.995Zn0.005]O4"	-1.84748571428571	5.83214285714286	1.65002857142857	30
"5764"	"[La1.81Sr0.19][Cu0.995Zn0.005]O4"	-1.8478	5.83071428571428	1.65021428571429	29
"5765"	"[La1.8Sr0.2][Cu0.995Zn0.005]O4"	-1.84811428571429	5.82928571428571	1.6504	22.8
"5766"	"[La1.79Sr0.21][Cu0.995Zn0.005]O4"	-1.84842857142857	5.82785714285714	1.65058571428571	20
"5767"	"[La1.77Sr0.23][Cu0.995Zn0.005]O4"	-1.84905714285714	5.825	1.65095714285714	18
"5768"	"[La1.76Sr0.24][Cu0.995Zn0.005]O4"	-1.84937142857143	5.82357142857143	1.65114285714286	13
"5769"	"[La1.83Sr0.17][Cu0.99Zn0.01]O4"	-1.84614285714286	5.83428571428571	1.64938571428571	25
"5770"	"[La1.82Sr0.18][Cu0.99Zn0.01]O4"	-1.84645714285714	5.83285714285714	1.64957142857143	25
"5771"	"[La1.815Sr0.185][Cu0.99Zn0.01]O4"	-1.84661428571429	5.83214285714286	1.64966428571429	24
"5772"	"[La1.81Sr0.19][Cu0.99Zn0.01]O4"	-1.84677142857143	5.83142857142857	1.64975714285714	19
"5773"	"[La1.805Sr0.195][Cu0.99Zn0.01]O4"	-1.84692857142857	5.83071428571428	1.64985	20
"5774"	"[La1.8Sr0.2][Cu0.99Zn0.01]O4"	-1.84708571428571	5.83	1.64994285714286	22.2
"5775"	"[La1.79Sr0.21][Cu0.99Zn0.01]O4"	-1.8474	5.82857142857143	1.65012857142857	20
"5776"	"[Er0.75Pr0.2Ca0.05Ba2]Cu3O7"	-2.06769230769231	6.30384615384615	1.45384615384615	80
"5777"	"[Er0.7Pr0.2Ca0.1Ba2]Cu3O7"	-2.06769230769231	6.3	1.45384615384615	78
"5778"	"[Er0.6Pr0.2Ca0.2Ba2]Cu3O7"	-2.06769230769231	6.29230769230769	1.45384615384615	74
"5779"	"[Er0.5Pr0.2Ca0.3Ba2]Cu3O7"	-2.06769230769231	6.28461538461539	1.45384615384615	71
"5780"	"[Er0.85Pr0.1Ca0.05Ba2]Cu3O7"	-2.06769230769231	6.30384615384615	1.45384615384615	82
"5781"	"[Er0.8Pr0.1Ca0.1Ba2]Cu3O7"	-2.06769230769231	6.3	1.45384615384615	77
"5782"	"[Er0.7Pr0.1Ca0.2Ba2]Cu3O7"	-2.06769230769231	6.29230769230769	1.45384615384615	73
"5783"	"[Y1Ba2][Cu2.919Zn0.081]O6.7"	1.39428598425197	6.32133858267717	0.230299842519685	17
"5784"	"[Y1Ba2][Cu2.931Zn0.069]O6.7"	1.39648566929134	6.3203937007874	0.229322204724409	28
"5785"	"[Y1Ba2][Cu2.961Zn0.039]O6.7"	1.40198488188976	6.31803149606299	0.226878110236221	38
"5786"	"[Y1Ba2][Cu2.931Zn0.069]O6.6"	1.37214476190476	6.32293650793651	0.25608380952381	20
"5787"	"[Y1Ba2][Cu2.919Zn0.081]O6.75"	1.40631058823529	6.32007843137255	0.217077647058823	20
"5788"	"[Y1Ba2][Cu2.919Zn0.081]O6.8"	1.41824125	6.318828125	0.20395875	24
"5789"	"[Y1Ba2][Cu2.919Zn0.081]O6.83"	1.42535501169135	6.31808261886204	0.196136492595479	28
"5790"	"[Nd1Ba2]Cu3O6.09"	-2.22332506203474	6.33085194375517	1.56327543424318	90.5
"5791"	"[Nd1Ba2]Cu3O6.23"	-2.19787408013083	6.32706459525756	1.54538021259199	60.5
"5792"	"[Nd1.08Ba1.92]Cu3O6.17"	-2.20870994248151	6.33525061626952	1.55299917830731	77.5
"5793"	"[Y0.95Ca0.05Ba1.95La0.05]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	89.5
"5794"	"[Y0.9Ca0.1Ba1.9La0.1]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	81.75
"5795"	"[Y0.8Ca0.2Ba1.8La0.2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	80.75
"5796"	"[Y0.7Ca0.3Ba1.7La0.3]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	76.25
"5797"	"[Y0.6Ca0.4Ba1.6La0.4]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	75.25
"5798"	"[Y0.95Ca0.05Ba2][Cu2.95Co0.05]O7"	1.45989743589744	6.29615384615385	0.147282051282051	81.25
"5799"	"[Y0.9Ca0.1Ba2][Cu2.9Co0.1]O7"	1.43979487179487	6.28461538461539	0.148717948717949	79.25
"5800"	"[Y0.85Ca0.15Ba2][Cu2.85Co0.15]O7"	1.41969230769231	6.27307692307692	0.150153846153846	72
"5801"	"[Y0.8Ca0.2Ba2][Cu2.8Co0.2]O7"	1.39958974358974	6.26153846153846	0.151589743589744	69.5
"5802"	"[Y0.7Ca0.3Ba2][Cu2.7Co0.3]O7"	1.35938461538462	6.23846153846154	0.154461538461538	77.5
"5804"	"[La1.7575Pr0.0925Sr0.15]Cu1O4"	-1.850875	5.83571428571429	1.66842857142857	37
"5805"	"[La1.665Pr0.185Sr0.15]Cu1O4"	-1.85417857142857	5.83571428571429	1.68692857142857	35
"5806"	"[La1.48Pr0.37Sr0.15]Cu1O4"	-1.86078571428571	5.83571428571429	1.72392857142857	34
"5807"	"[La1.295Pr0.555Sr0.15]Cu1O4"	-1.86739285714286	5.83571428571429	1.76092857142857	33
"5808"	"[La1.13Pr0.72Sr0.15]Cu1O4"	-1.87328571428571	5.83571428571429	1.79392857142857	32
"5809"	"[La0.925Pr0.925Sr0.15]Cu1O4"	-1.88060714285714	5.83571428571429	1.83492857142857	32
"5810"	"[La1.87Sr0.13]Cu1O4"	-1.84694285714286	5.83857142857143	1.64955714285714	33.868
"5811"	"[Y1Ba2][Cu2.97Mn0.03]O7"	1.46523076923077	6.29846153846154	0.143076923076923	91.21
"5812"	"[Y1Ba2][Cu2.955Mn0.045]O7"	1.45784615384615	6.29384615384615	0.141692307692308	91.12
"5813"	"[Y1Ba2][Cu2.94Mn0.06]O7"	1.45046153846154	6.28923076923077	0.140307692307692	89.905
"5814"	"[Y1Ba2][Cu2.925Mn0.075]O7"	1.44307692307692	6.28461538461539	0.138923076923077	87.875
"5815"	"[Y1Ba2][Cu2.895Mn0.105]O7"	1.42830769230769	6.27538461538462	0.136153846153846	86.765
"5816"	"[Bi2Sr2Ca0.47Pr0.53]Cu2O8"	-1.90883466666667	5.76866666666667	1.789872	30.8
"5817"	"[I1Bi1.9Pb0.1Sr2Ca1]Cu2O8"	-1.90933333333333	5.80625	1.80569166666667	80
"5818"	"[Y0.5Yb0.5Ba2Sr0]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	87.2
"5819"	"[La1.85Sr0.15][Cu0.985Ni0.015]O4"	-1.84174285714286	5.83357142857143	1.65112857142857	27.25
"5820"	"[Bi2.1Sr1.7Ca0.9]Cu2O8"	-1.85494861774497	5.82993197278912	1.65164394268346	82.05
"5821"	"[Bi1.9Sr1.7Ca0.9]Cu2O8"	-1.84122605363985	5.84137931034483	1.62442911877395	73.3
"5822"	"[Bi2Pb0.1Sr1.8Ca0.9]Cu2O8"	-1.87115990990991	5.7972972972973	1.67503378378378	70
"5823"	"[Bi1.8Pb0.2Sr1.8Ca0.9]Cu2O8"	-1.86628166160081	5.79591836734694	1.66257837603126	67.2
"5824"	"[Bi1.6Pb0.4Sr1.8Ca0.9]Cu2O8"	-1.86972065421913	5.78231292517007	1.66403213200174	75.3
"5825"	"[La1.905Ba0.095]Cu1O4"	-1.84652142857143	5.84357142857143	1.65151285714286	29
"5826"	"[Y1Ba2][Cu2.988Zn0.012]O7"	1.47778461538462	6.30861538461538	0.14683076923077	85
"5827"	"[Y1Ba2][Cu2.982Zn0.018]O7"	1.47667692307692	6.30907692307692	0.147323076923076	82
"5828"	"[Y1Ba2][Cu2.97Ni0.03]O7"	1.46953846153846	6.30538461538462	0.143692307692308	87
"5829"	"[Bi2Sr2Ca1][Cu1.2Li0.8]O8"	-1.94426666666667	5.2	1.63538666666667	81.3
"5830"	"[Bi2Sr2Ca1][Cu1.2Li0.2]O8"	-1.77011111111111	5.375	1.69751111111111	50
"5831"	"[Bi2Sr2Ca1]Cu2O8.17"	-1.88450889914305	5.7363216875412	1.70776532630191	85.5
"5832"	"[Bi2Sr2Ca1]Cu2O8.14"	-1.88824306472919	5.73579920739762	1.71114927344782	81
"5833"	"[Bi4Sr3Ca3][Cu3.96Fe0.4]O15"	-1.97998365122616	5.74795640326975	1.78337547683924	72
"5834"	"[Bi4Sr3Ca3][Cu3.88Fe0.12]O15"	-1.96016551724138	5.71172413793103	1.77914482758621	66
"5835"	"[Bi4Sr3Ca3][Cu3.6Fe0.4]O15"	-1.93737931034483	5.68275862068966	1.78184827586207	70
"5836"	"[Eu1Ba2]Cu3O6.5"	-2.1504	6.32	1.512	92
"5837"	"[Gd1.1Ba1.9]Cu3O7"	-2.06769230769231	6.31538461538462	1.45384615384615	86.8
"5838"	"[Gd0.8Ba1.8]Cu3O7"	-1.98603174603175	6.42857142857143	2.65320634920635	48.55
"5839"	"[Gd0.7Ba1.7]Cu3O7"	-1.94645161290323	6.49193548387097	2.54093548387097	36.55
"5840"	"[Gd0.62Ba1.62]Cu3O7"	-1.91385620915033	6.54411764705882	2.44847712418301	34.8
"5841"	"[La1.85Sr0.15][Cu0.997Fe0.003]O4"	-1.84656	5.83442857142857	1.65004857142857	33.6
"5842"	"[La1.85Sr0.15][Cu0.995Fe0.005]O4"	-1.84588571428571	5.83357142857143	1.65012857142857	30.82
"5843"	"[La1.85Sr0.15][Cu0.993Fe0.007]O4"	-1.84521142857143	5.83271428571429	1.65020857142857	26.25
"5844"	"[La1.85Sr0.15][Cu0.991Fe0.009]O4"	-1.84453714285714	5.83185714285714	1.65028857142857	19.85
"5845"	"[La1.85Sr0.15][Cu0.989Fe0.011]O4"	-1.84386285714286	5.831	1.65036857142857	17.7
"5846"	"[La1.85Sr0.15][Cu0.984Zn0.016]O4"	-1.84428	5.838	1.64846571428571	19
"5847"	"[La1.85Sr0.15][Cu0.978Zn0.022]O4"	-1.84304571428571	5.83885714285714	1.64791714285714	13.6
"5848"	"[La1.85Sr0.15][Cu0.998Co0.002]O4"	-1.84684	5.83514285714286	1.64990571428571	34.61
"5849"	"[La1.85Sr0.15][Cu0.995Co0.005]O4"	-1.84574285714286	5.83428571428571	1.64987142857143	32.585
"5850"	"[La1.85Sr0.15][Cu0.993Co0.007]O4"	-1.84501142857143	5.83371428571429	1.64984857142857	29.57
"5851"	"[La1.85Sr0.15][Cu0.99Co0.01]O4"	-1.84391428571429	5.83285714285714	1.64981428571429	25.03
"5852"	"[La1.85Sr0.15][Cu0.988Co0.013]O4"	-1.8432662476789	5.83273818025996	1.64969440079989	23.21
"5853"	"[La1.85Sr0.15][Cu0.983Co0.018]O4"	-1.84143793743751	5.83130981288387	1.64963726610484	13.05
"5854"	"[La1.8Sr0.2][Cu0.995Ni0.005]O4"	-1.8472	5.82785714285714	1.65125714285714	31.47
"5855"	"[La1.8Sr0.2][Cu0.985Ni0.015]O4"	-1.84331428571429	5.82642857142857	1.65205714285714	25.77
"5856"	"[La0.8Sr0.2][Cu0.98Ni0.02]O4"	2.368	6.29666666666667	-0.869	22.36
"5857"	"[La1.8Sr0.2][Cu0.975Ni0.025]O4"	-1.83942857142857	5.825	1.65285714285714	19.61
"5858"	"[La1.8Sr0.2][Cu0.965Ni0.035]O4"	-1.83554285714286	5.82357142857143	1.65365714285714	14.03
"5859"	"[La1.8Sr0.2][Cu0.997Fe0.003]O4"	-1.84813142857143	5.82728571428571	1.65097714285714	32.28
"5860"	"[La1.8Sr0.2][Cu0.993Fe0.007]O4"	-1.84678285714286	5.82557142857143	1.65113714285714	27.86
"5861"	"[La1.8Sr0.2][Cu0.99Fe0.01]O4"	-1.84577142857143	5.82428571428571	1.65125714285714	23.81
"5862"	"[La1.8Sr0.2][Cu0.988Fe0.012]O4"	-1.84509714285714	5.82342857142857	1.65133714285714	20.65
"5863"	"[La1.8Sr0.2][Cu0.985Fe0.015]O4"	-1.84408571428571	5.82214285714286	1.65145714285714	16.04
"5864"	"[La1.8Sr0.2][Cu0.983Fe0.017]O4"	-1.84341142857143	5.82128571428571	1.65153714285714	13.02
"5865"	"[Hg1Sr2La0.333Ce0.667]Cu2O6"	-2.18889583333333	6.41666666666667	1.96642833333333	40
"5866"	"[Hg1Sr2La0.3Ca0.5Ce0.2]Cu2O6"	-2.18666666666667	6.375	1.90783333333333	81
"5867"	"[Hg1Sr2La0.5Ca0.5]Cu2O6"	-2.1825	6.375	1.88416666666667	52.5
"5868"	"[Hg1Sr2La1]Cu2O6"	-2.175	6.41666666666667	1.8875	28
"5869"	"[Hg1Sr2Pr0.333Ce0.667]Cu2O6"	-2.19583333333333	6.41666666666667	2.00527833333333	40
"5870"	"[Hg1Sr2Nd0.925Ca0.075]Cu2O6"	-2.1876875	6.41041666666667	1.95714583333333	56
"5871"	"[Hg1Sr2Sm0.333Ce0.667]Cu2O6"	-2.19305833333333	6.41666666666667	1.99584333333333	40
"5872"	"[Hg1Sr2Ho0.333Ce0.667]Cu2O6"	-2.19305833333333	6.41666666666667	1.98224583333333	72
"5873"	"[Y0.19Ba1.99]Cu2.85O7"	-1.85233582709892	6.47547797173732	2.27514713216958	94.5
"5874"	"[Hg0.8Mn0.2Ba2]Cu1O4.2"	-2.10081300813008	6.24390243902439	2.03349593495935	91
"5875"	"[Hg0.8Nd0.2Ba2]Cu1O4.3"	-2.10248995983936	6.14457831325301	2.06586345381526	77
"5876"	"[Hg0.8Mn0.2Ba2Ca1]Cu2O6.2"	-2.15327868852459	6.24590163934426	1.87836065573771	114
"5877"	"[Hg0.8Ge0.2Ba2Ca1]Cu2O6.2"	-2.15409836065574	6.19672131147541	1.86754098360656	124
"5878"	"[Hg0.8Nd0.2Ba2Ca2]Cu3O8.3"	-2.17266257668712	6.19631901840491	1.80760736196319	128
"5879"	"[Y1Sr2][Cu2.8Al0.1Mo0.1]O6"	1.19233333333333	6.225	0.27675	18
"5880"	"[Y1Sr2][Cu2.8Al0.1W0.1]O6"	1.19983333333333	6.225	0.276	17
"5881"	"[Y1Sr2][Cu2.8Mo0.1W0.1]O6"	1.18483333333333	6.25	0.22375	32
"5882"	"[Y0.9Eu0.1Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	92
"5883"	"Nd2Cu1[F0.1O4]"	-1.86863620748884	5.87323943661972	1.88151837856407	6
"5884"	"Nd2Cu1[F0.2O4]"	-1.8515873015873	5.88888888888889	1.85654761904762	13
"5885"	"Nd2Cu1[F0.3O4]"	-1.83459700541574	5.9041095890411	1.83220770946161	19
"5886"	"Nd2Cu1[F0.4O4]"	-1.81769041769042	5.91891891891892	1.80847665847666	23
"5887"	"Nd2Cu1[F0.5O4]"	-1.80088888888889	5.93333333333333	1.78533333333333	18
"5888"	"[Bi2Sr2Ca1]Cu2.3O8"	-1.97445751633987	5.83660130718954	1.72981176470588	60
